AMPPID,Ingredient
1428911000001102,paracetamol
1429011000001106,prednisolone
1429111000001107,enalapril
1429211000001101,prednisolone
1429311000001109,omeprazole
1429411000001102,prednisolone
1429511000001103,omeprazole
1429611000001104,prednisolone
1429711000001108,prednisolone
1429811000001100,paracetamol
1429911000001105,prednisolone
1430011000001100,omeprazole
1430111000001104,enalapril
1430211000001105,paracetamol
1430311000001102,paracetamol
1430411000001109,prednisolone
1430511000001108,paracetamol
1430611000001107,prednisolone
1430711000001103,omeprazole
1430811000001106,paracetamol
1430911000001101,omeprazole
1431011000001109,metformin
1431111000001105,metformin
1431211000001104,metformin
1431311000001107,enalapril
1431411000001100,prednisolone
1431511000001101,metformin
1431611000001102,enalapril
1431711000001106,prednisolone
1431811000001103,metformin
1431911000001108,prednisolone
1432011000001101,metformin
1432111000001100,enalapril
1432211000001106,omeprazole
1432311000001103,prednisolone
1432411000001105,metformin
1432511000001109,metformin
1432611000001108,prednisolone
1432711000001104,paracetamol
1432811000001107,metformin
1432911000001102,metformin
1433011000001105,metformin
1433111000001106,metformin
1433211000001100,prednisolone
1433311000001108,prednisolone
1433411000001101,metformin
1433511000001102,prednisolone
1433611000001103,omeprazole
1433711000001107,prednisolone
1433811000001104,metformin
1433911000001109,metformin
1434011000001107,prednisolone
1434111000001108,paracetamol
1434211000001102,prednisolone
1434311000001105,metformin
1434411000001103,metformin
1434511000001104,prednisolone
1434611000001100,prednisolone
1434711000001109,metformin
1434811000001101,prednisolone
1434911000001106,metformin
1435011000001106,metformin
1435111000001107,metformin
1435211000001101,metformin
1435311000001109,prednisolone
1435411000001102,metformin
1435511000001103,metformin
1435611000001104,metformin
1435711000001108,paracetamol
1435811000001100,paracetamol
1435911000001105,paracetamol
1436011000001102,quinapril
1436111000001101,paracetamol
1436211000001107,paracetamol
1436311000001104,paracetamol
1436411000001106,paracetamol
1436511000001105,paracetamol
1436611000001109,paracetamol
1436711000001100,paracetamol
1436811000001108,paracetamol
1436911000001103,paracetamol
1437011000001104,paracetamol
1437111000001103,paracetamol
1437211000001109,paracetamol
1437311000001101,paracetamol
1437411000001108,paracetamol
1437511000001107,paracetamol
1437611000001106,paracetamol
1437711000001102,paracetamol
1437811000001105,paracetamol
1437911000001100,paracetamol
1438011000001103,paracetamol
1438111000001102,prednisolone
1438211000001108,prednisolone
1438311000001100,prednisolone
1438411000001107,paracetamol
1438511000001106,metformin
1438611000001105,metformin
1438711000001101,metformin
1438811000001109,paracetamol
1438911000001104,paracetamol
1439011000001108,paracetamol
1439111000001109,paracetamol
1439211000001103,quinapril
1439311000001106,paracetamol
1439411000001104,paracetamol
1439511000001100,paracetamol
1439611000001101,paracetamol
1439711000001105,paracetamol
1439811000001102,enalapril
1439911000001107,enalapril
1440011000001101,enalapril
1440111000001100,quinapril
1440211000001106,enalapril
1440311000001103,enalapril
1440411000001105,enalapril
1440511000001109,enalapril
1440611000001108,quinapril
1440711000001104,allopurinol
1440811000001107,allopurinol
1440911000001102,allopurinol
1441011000001105,allopurinol
1441111000001106,allopurinol
1441211000001100,allopurinol
1441311000001108,allopurinol
1441411000001101,enalapril
1441511000001102,enalapril
1441611000001103,allopurinol
1441711000001107,allopurinol
1441811000001104,enalapril
1441911000001109,allopurinol
1442011000001102,allopurinol
1442111000001101,allopurinol
1442211000001107,allopurinol
1442311000001104,allopurinol
1442411000001106,allopurinol
1442511000001105,nitrazepam
1442611000001109,allopurinol
1442711000001100,diazepam
1442811000001108,enalapril
1442911000001103,allopurinol
1443011000001106,allopurinol
1443111000001107,nitrazepam
1443211000001101,diazepam
1443311000001109,nitrazepam
1443411000001102,diazepam
1443511000001103,diazepam
1443611000001104,dosulepin
1443711000001108,nitrazepam
1443811000001100,dosulepin
1443911000001105,dosulepin
1444011000001108,dosulepin
1444111000001109,dosulepin
1444211000001103,allopurinol
1444311000001106,dosulepin
1444411000001104,allopurinol
1444511000001100,allopurinol
1444611000001101,dosulepin
1444711000001105,allopurinol
1444811000001102,allopurinol
1444911000001107,nitrazepam
1445011000001107,allopurinol
1445111000001108,dosulepin
1445211000001102,dosulepin
1445311000001105,dosulepin
1445411000001103,nitrazepam
1445511000001104,dosulepin
1445611000001100,dosulepin
1445711000001109,dosulepin
1445811000001101,prochlorperazine
1445911000001106,dosulepin
1446011000001103,enalapril
1446111000001102,dosulepin
1446211000001108,allopurinol
1446311000001100,dosulepin
1446411000001107,enalapril
1446511000001106,dosulepin
1446611000001105,allopurinol
1446711000001101,allopurinol
1446811000001109,dosulepin
1446911000001104,allopurinol
1447011000001100,dosulepin
1447111000001104,allopurinol
1447211000001105,allopurinol
1447311000001102,prochlorperazine
1447411000001109,allopurinol
1447511000001108,dosulepin
1447611000001107,allopurinol
1447711000001103,prochlorperazine
1447811000001106,dosulepin
1447911000001101,allopurinol
1448011000001104,dosulepin
1448111000001103,allopurinol
1448211000001109,allopurinol
1448311000001101,nitrazepam
1448411000001108,enalapril
1448511000001107,dosulepin
1448611000001106,dosulepin
1448711000001102,nitrazepam
1448811000001105,prochlorperazine
1448911000001100,dosulepin
1449011000001109,prochlorperazine
1449111000001105,enalapril
1449211000001104,nitrazepam
1449311000001107,dosulepin
1449411000001100,prochlorperazine
1449511000001101,dosulepin
1449611000001102,nitrazepam
1449711000001106,enalapril
1449811000001103,nitrazepam
1449911000001108,dosulepin
1450011000001104,dosulepin
1450111000001103,enalapril
1450211000001109,dosulepin
1450311000001101,diclofenac sodium
1450411000001108,enalapril
1450511000001107,dihydrocodeine
1450611000001106,dosulepin
1450711000001102,dihydrocodeine
1450811000001105,dosulepin
1450911000001100,dihydrocodeine
1451011000001108,dosulepin
1451111000001109,enalapril
1451211000001103,diclofenac sodium
1451311000001106,dihydrocodeine
1451411000001104,nitrazepam
1451511000001100,dosulepin
1451611000001101,diclofenac sodium
1451711000001105,dosulepin
1451811000001102,nitrazepam
1451911000001107,dosulepin
1452011000001100,dihydrocodeine
1452111000001104,diclofenac sodium
1452211000001105,dosulepin
1452311000001102,enalapril
1452411000001109,nitrazepam
1452511000001108,diclofenac sodium
1452611000001107,diclofenac sodium
1452711000001103,dosulepin
1452811000001106,enalapril
1452911000001101,dosulepin
1453011000001109,dosulepin
1453111000001105,enalapril
1453211000001104,dihydrocodeine
1453311000001107,dihydrocodeine
1453411000001100,nitrazepam
1453511000001101,dihydrocodeine
1453611000001102,diclofenac sodium
1453711000001106,dihydrocodeine
1453811000001103,prochlorperazine
1453911000001108,diclofenac sodium
1454011000001106,dihydrocodeine
1454111000001107,prochlorperazine
1454211000001101,diclofenac sodium
1454311000001109,dihydrocodeine
1454411000001102,diclofenac sodium
1454511000001103,dihydrocodeine
1454611000001104,diclofenac sodium
1454711000001108,diclofenac sodium
1454811000001100,ibuprofen
1454911000001105,ibuprofen
1455011000001105,diclofenac sodium
1455111000001106,ibuprofen
1455211000001100,ibuprofen
1455311000001108,diclofenac sodium
1455411000001101,ibuprofen
1455511000001102,prochlorperazine
1455611000001103,diclofenac sodium
1455711000001107,diclofenac sodium
1455811000001104,prochlorperazine
1455911000001109,ibuprofen
1456011000001101,prochlorperazine
1456111000001100,ibuprofen
1456211000001106,prochlorperazine
1456311000001103,diclofenac sodium
1456411000001105,prochlorperazine
1456511000001109,ibuprofen
1456611000001108,ibuprofen
1456711000001104,diclofenac sodium
1456811000001107,ibuprofen
1456911000001102,prochlorperazine
1457011000001103,ibuprofen
1457111000001102,ibuprofen
1457211000001108,ibuprofen
1457311000001100,prochlorperazine
1457411000001107,diclofenac sodium
1457511000001106,prochlorperazine
1457611000001105,ibuprofen
1457711000001101,dihydrocodeine
1457811000001109,diclofenac sodium
1457911000001104,ibuprofen
1458011000001102,diclofenac sodium
1458111000001101,diclofenac sodium
1458211000001107,ibuprofen
1458311000001104,ibuprofen
1458411000001106,ibuprofen
1458511000001105,ibuprofen
1458611000001109,ibuprofen
1458711000001100,ibuprofen
1458811000001108,ibuprofen
1458911000001103,ibuprofen
1459011000001107,ibuprofen
1459111000001108,ibuprofen
1459211000001102,ibuprofen
1459311000001105,ibuprofen
1459411000001103,ibuprofen
1459511000001104,ibuprofen
1459611000001100,ibuprofen
1459711000001109,ibuprofen
1459811000001101,dihydrocodeine
1459911000001106,ibuprofen
1460011000001108,dihydrocodeine
1460111000001109,ibuprofen
1460211000001103,ibuprofen
1460311000001106,ibuprofen
1460411000001104,ibuprofen
1460511000001100,ibuprofen
1460611000001101,ibuprofen
1460711000001105,ibuprofen
1460811000001102,ibuprofen
1460911000001107,ibuprofen
1461011000001104,ibuprofen
1461111000001103,ibuprofen
1461211000001109,ibuprofen
1461311000001101,ibuprofen
1461411000001108,ibuprofen
1461511000001107,ibuprofen
1461611000001106,ibuprofen
1461711000001102,ibuprofen
1461811000001105,ibuprofen
1461911000001100,ibuprofen
1462011000001107,ibuprofen
1462111000001108,ibuprofen
1462211000001102,ibuprofen
1462311000001105,ibuprofen
1462411000001103,ibuprofen
1462511000001104,ibuprofen
1462611000001100,ibuprofen
1462711000001109,ibuprofen
1462811000001101,ibuprofen
1462911000001106,ibuprofen
1463011000001103,ibuprofen
1463111000001102,ibuprofen
1463211000001108,ibuprofen
1463311000001100,ibuprofen
1463411000001107,ibuprofen
1463511000001106,ibuprofen
1463611000001105,ibuprofen
1463711000001101,ibuprofen
1463811000001109,ibuprofen
1463911000001104,ibuprofen
1464011000001101,ibuprofen
1464111000001100,ibuprofen
1464211000001106,ibuprofen
1464311000001103,ibuprofen
1464411000001105,ibuprofen
1464511000001109,ibuprofen
1464611000001108,ibuprofen
1464711000001104,ibuprofen
1464811000001107,ibuprofen
1464911000001102,diclofenac sodium
1465011000001102,diclofenac sodium
1465111000001101,diclofenac sodium
1465211000001107,prochlorperazine
1465311000001104,diclofenac sodium
1465411000001106,diclofenac sodium
1465511000001105,diclofenac sodium
1465611000001109,prochlorperazine
1465711000001100,dihydrocodeine
1465811000001108,dihydrocodeine
1465911000001103,diclofenac sodium
1466011000001106,diclofenac sodium
1466111000001107,dihydrocodeine
1466211000001101,diclofenac sodium
1466311000001109,dihydrocodeine
1466411000001102,dihydrocodeine
1466511000001103,diclofenac sodium
1466611000001104,diclofenac sodium
1466711000001108,dihydrocodeine
1466811000001100,dihydrocodeine
1466911000001105,diclofenac sodium
1467011000001109,dihydrocodeine
1467111000001105,dihydrocodeine
1467211000001104,diclofenac sodium
1467311000001107,dihydrocodeine
1467411000001100,phenoxymethylpenicillin
1467511000001101,phenoxymethylpenicillin
1467611000001102,diclofenac sodium
1467711000001106,diclofenac sodium
1467811000001103,doxazosin
1467911000001108,doxazosin
1468011000001105,doxazosin
1468111000001106,diclofenac sodium
1468211000001100,amoxicillin
1468211000001100,clavulanic acid
1468311000001108,doxazosin
1468411000001101,amoxicillin
1468411000001101,clavulanic acid
1468511000001102,doxazosin
1468611000001103,diclofenac sodium
1468711000001107,doxazosin
1468811000001104,doxazosin
1468911000001109,amoxicillin
1468911000001109,clavulanic acid
1469011000001100,phenoxymethylpenicillin
1469111000001104,phenoxymethylpenicillin
1469211000001105,phenoxymethylpenicillin
1469311000001102,doxazosin
1469411000001109,phenoxymethylpenicillin
1469511000001108,gliclazide
1469611000001107,doxazosin
1469711000001103,doxazosin
1469811000001106,gliclazide
1469911000001101,doxazosin
1470011000001102,doxazosin
1470111000001101,phenoxymethylpenicillin
1470211000001107,gliclazide
1470311000001104,doxazosin
1470411000001106,gliclazide
1470511000001105,doxazosin
1470611000001109,doxazosin
1470711000001100,phenoxymethylpenicillin
1470811000001108,doxazosin
1470911000001103,gliclazide
1471011000001106,amoxicillin
1471011000001106,clavulanic acid
1471111000001107,gliclazide
1471211000001101,gliclazide
1471311000001109,amoxicillin
1471311000001109,clavulanic acid
1471411000001102,gliclazide
1471511000001103,amoxicillin
1471511000001103,clavulanic acid
1471611000001104,amoxicillin
1471611000001104,clavulanic acid
