GTIN,AMPPID
3665145000147,1495811000001106
5025903004660,1496011000001109
5012617023339,1496111000001105
5039021642727,1496211000001104
5017007010920,1496311000001107
5039021162928,1496411000001100
5015664006300,1496511000001101
5010678913248,1496511000001101
07613421034610,1496511000001101
5014124374379,1497011000001107
5013945165500,1497111000001108
6419716607672,1497111000001108
4987084306609,1497111000001108
04987084306609,1497111000001108
5025903002888,1497711000001109
5015201009184,1497811000001101
5012617005199,1497911000001106
5025903004677,1498011000001108
5017007026716,1498311000001106
5017007381853,1498311000001106
5013346070045,1498511000001100
5000456001151,1498711000001105
05056227205389,1498711000001105
5012617023346,1498811000001102
5017007010937,1499011000001103
5012727900797,1499111000001102
5013346070052,1499711000001101
5014124374386,1500111000001103
5026468744381,1500111000001103
5014124374386,1500111000001103
05015915832030,1500311000001101
5013945165609,1500411000001108
6419716607733,1500411000001108
4987084306487,1500411000001108
04987084306487,1500411000001108
5015915832023,1500511000001107
05015915832047,1500511000001107
5016695400501,1500711000001102
5025903002895,1501311000001106
5012617005205,1501411000001104
5017007026617,1501611000001101
5017007381778,1501611000001101
5015664001008,1501911000001107
5010678920208,1501911000001107
5015664001008,1501911000001107
5013346070014,1502111000001104
3665145000130,1502111000001104
5000456001137,1502211000001105
05056227205372,1502211000001105
5012727900780,1502611000001107
5099151015280,1502911000001101
5099151015297,1503111000001105
5025903004325,1503311000001107
5012781025108,1503511000001101
5099151007988,1503511000001101
5012617004987,1503611000001102
05012617004987,1503611000001102
5016695001425,1503811000001103
5015201001133,1504111000001107
5000483102708,1504611000001104
5012617017963,1504711000001108
5025903004790,1504911000001105
5025903003557,1506311000001103
5012617016751,1506711000001104
5017007211426,1506811000001107
5017007016564,1506811000001107
5016695310121,1507011000001103
5060093000689,1507411000001107
5060093000672,1507811000001109
5024655000166,1508111000001101
5024655000173,1508311000001104
5025903005810,1508411000001106
5025903009252,1508511000001105
5012617004574,1508611000001109
05012617004574,1508611000001109
5017007371014,1508911000001103
5045093408277,1509111000001108
5045098593107,1509111000001108
5015915835017,1509811000001101
5011309026610,1509911000001106
5025903004097,1511111000001106
5017007213147,1511411000001101
5015201008484,1511811000001104
5015915560124,1512011000001102
5015525010729,1512311000001104
5025903004110,1512511000001105
5012617008589,1512611000001109
05012617008589,1512611000001109
5017007213185,1512711000001100
5016695000794,1513111000001107
5015201007814,1513311000001109
5025903004127,1513411000001102
5025903004103,1513811000001100
5025903002208,1513911000001105
5017007213024,1514011000001108
5012617008459,1514111000001109
05012617008459,1514111000001109
5015201008477,1514611000001101
5017007410218,1514711000001105
5017007213086,1514811000001102
5015915560117,1514911000001107
5025903002543,1515011000001107
5025903001591,1515111000001108
5012252102895,1515211000001102
5012617010315,1515411000001103
5012617021021,1515411000001103
05012617021021,1515411000001103
5015525010712,1515511000001104
5012617009470,1515711000001109
05012617009470,1515711000001109
5016192325215,1515911000001106
5012727402307,1516211000001108
5025903002062,1517311000001102
5012617022158,1517511000001108
05012617022158,1517511000001108
5017007410119,1517711000001103
5015525060243,1517911000001101
5000455003064,1518011000001104
5015525060274,1518111000001103
8718531945395,1518111000001103
8719323331877,1518111000001103
5016695010014,1518211000001109
5012727402208,1518411000001108
5016695460024,1518711000001102
5015201007807,1518911000001100
5025903003366,1519511000001101
5012727901695,1519711000001106
5060003781714,1520411000001101
5037562203445,1520611000001103
5017007364221,1520911000001109
5016695200019,1521011000001101
5025903002079,1521211000001106
5025903001874,1521411000001105
5016192907121,1521911000001102
5017007364245,1521911000001102
5016695200026,1522211000001104
4260056110573,1522311000001107
5015915841063,1522411000001100
5015915841070,1523311000001102
5038903000211,1523511000001108
5025903002369,1523711000001103
5025903000228,1523811000001106
5012617011299,1523911000001101
05012617011299,1523911000001101
5012617011190,1524011000001103
05012617011190,1524011000001103
5017007012511,1524111000001102
5017007016359,1524111000001102
5017007012528,1524211000001108
5017007016366,1524211000001108
5037563004959,1524311000001100
5012617005687,1524411000001107
05012617005687,1524411000001107
5012727903033,1524511000001106
5039290001072,1524611000001105
4032129003552,1525511000001107
04032129003552,1525511000001107
5015525200748,1525711000001102
5028613000434,1525811000001105
5060078672009,1525811000001105
5000283603511,1525911000001100
5025903003977,1526111000001109
5025903029793,1526111000001109
5025903003380,1526411000001104
5012727902715,1526611000001101
5025903004530,1526711000001105
5021691110040,1526911000001107
5012617011510,1527011000001106
5012617011510,1527011000001106
05012617022875,1527011000001106
5025903004523,1527211000001101
5017007390619,1527311000001109
5017007016984,1527311000001109
5012617011503,1527611000001104
5012617011503,1527611000001104
05012617022868,1527611000001104
5021691700104,1527711000001108
5017007390510,1527811000001100
5017007016977,1527811000001100
5017123002434,1528111000001108
5021691700098,1529511000001105
5025903004547,1530511000001100
5012617011527,1530611000001101
05012617011527,1530611000001101
5017007390817,1530711000001105
5017007016991,1530711000001105
5012882008024,1530911000001107
5015366084835,1531011000001104
05012748610453,1531011000001104
5025903001713,1531111000001103
5012617009647,1531211000001109
05012617009647,1531211000001109
5021691700128,1531711000001102
5012252103267,1532011000001107
5025903003946,1532211000001102
5012617009258,1532511000001104
05012617009258,1532511000001104
5012617001382,1532611000001100
05012617001382,1532611000001100
5017007251088,1532911000001106
5017007251682,1532911000001106
5021691110057,1533111000001102
5017123002441,1533411000001107
5025903001720,1533811000001109
5000455005365,1533911000001104
5000455005228,1534111000001100
05056227205464,1534111000001100
5012712002819,1534211000001106
5000455005198,1534311000001103
05056227205433,1534311000001103
5012712002772,1534411000001105
5025903004332,1534511000001109
5025903004301,1534611000001108
5000455005204,1534711000001104
05056227205457,1534711000001104
5012712002802,1534811000001107
5037563004973,1535511000001105
5037563004041,1536111000001107
5012617022073,1536211000001101
05012617022073,1536211000001101
05012617019660,1536211000001101
5012617019660,1536211000001101
5017007387633,1536511000001103
5050204100247,1536811000001100
5012617009630,1536911000001105
05012617009630,1536911000001105
5037563004980,1537311000001107
5050204100360,1537911000001108
5017007212249,1538011000001105
5017007212058,1538011000001105
5017007212249,1538011000001105
5016695580111,1538711000001107
5016695060101,1538811000001104
5025903004066,1538911000001109
5016695060484,1539011000001100
5025903007616,1539211000001105
5015201008507,1539311000001102
5015201008545,1539311000001102
5025903003595,1539411000001109
5015201001102,1539511000001108
5010605050015,1539611000001107
5010605050022,1539711000001103
5010605050039,1539811000001106
5012727903903,1540211000001102
5010004038621,1540411000001103
5012617016478,1540411000001103
5016695291871,1540511000001104
5017007060314,1540911000001106
5017007029304,1540911000001106
5017007120759,1541211000001108
5025903004165,1541611000001105
5012617009029,1541711000001101
5037563005376,1541811000001109
5037563005369,1541911000001104
5016695000510,1542011000001106
5017007210924,1542111000001107
5012617009982,1542311000001109
05012617009982,1542311000001109
5016695160887,1542611000001104
5012252102918,1542811000001100
5016298617528,1543011000001102
5031676004899,1543011000001102
5016695160894,1543111000001101
5016298647532,1543211000001107
5031676004882,1543211000001107
5016695030593,1543411000001106
5016695000152,1543511000001105
5010706007635,1543611000001109
5060249170129,1543611000001109
5060249177494,1543611000001109
05060249177494,1543611000001109
05060598251265,1543611000001109
5060598251265,1543611000001109
5025903004073,1543711000001100
5010706008762,1543911000001103
5060249170006,1543911000001103
5060249177500,1543911000001103
05060249177500,1543911000001103
5012617009968,1544211000001105
05012617009968,1544211000001105
05012617009999,1544211000001105
5012617009999,1544211000001105
5017007120766,1544611000001107
5012727903057,1544711000001103
5060106550279,1544811000001106
5016695430041,1544911000001101
5060106550163,1545011000001101
5015525039751,1545311000001103
5010605050084,1545711000001104
5010605050060,1546011000001105
5010605050077,1546211000001100
5025903004349,1546311000001108
5012617008985,1546411000001101
5017007214298,1546511000001102
5025903004318,1546611000001103
5012617022080,1547011000001108
05012617022080,1547011000001108
5012617019684,1547011000001108
05012617019684,1547011000001108
5017007212324,1547211000001103
5017007212157,1547211000001103
5017007212324,1547211000001103
5025903003953,1547311000001106
5016695291895,1547411000001104
5012252103250,1547511000001100
5012617009265,1547911000001107
05012617009265,1547911000001107
5037563005345,1548111000001105
5012617001375,1548211000001104
05012617001375,1548211000001104
5037563005338,1548311000001107
5017007251095,1548511000001101
5017007251385,1548511000001101
5016695580128,1549311000001101
5016695060071,1549511000001107
5015201008521,1549711000001102
5015201008569,1549711000001102
5015201001126,1549811000001105
5010004038638,1549911000001100
5012617016522,1549911000001100
5010605050114,1550211000001104
5025903003991,1550511000001101
5012617010780,1550611000001102
5017007200826,1550711000001106
5017007037354,1550711000001106
5016695390437,1550811000001103
